debugXODvU:debugrap31,55,1487367126667,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 0, ""viewTime"": 1225, ""action"": ""FinishInstructions"", ""template"": ""instructions/instruct-ready.html""}"
debugkEwWf:debugHYbCt,0,1487963237262,"{""action"": ""Begin"", ""phase"": ""INSTRUCTIONS"", ""templates"": [""instructions/instruct-ready.html""]}"
debugkEwWf:debugHYbCt,1,1487963239935,"{""action"": ""FinishInstructions"", ""indexOf"": 0, ""viewTime"": 2665, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-ready.html""}"
debugkEwWf:debugHYbCt,2,1487963444491,"{""action"": ""Begin"", ""phase"": ""INSTRUCTIONS"", ""templates"": [""instructions/instruct-ready.html""]}"
debugkEwWf:debugHYbCt,3,1487963445574,"{""action"": ""FinishInstructions"", ""indexOf"": 0, ""viewTime"": 1079, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-ready.html""}"
debugkEwWf:debugHYbCt,4,1487963771662,"{""action"": ""Begin"", ""phase"": ""INSTRUCTIONS"", ""templates"": [""instructions/instruct-ready.html""]}"
debugkEwWf:debugHYbCt,5,1487963773684,"{""action"": ""FinishInstructions"", ""indexOf"": 0, ""viewTime"": 2017, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-ready.html""}"
debugkEwWf:debugHYbCt,6,1487963816965,"{""action"": ""Begin"", ""phase"": ""INSTRUCTIONS"", ""templates"": [""instructions/instruct-ready.html""]}"
debugkEwWf:debugHYbCt,7,1487963817833,"{""action"": ""FinishInstructions"", ""indexOf"": 0, ""viewTime"": 864, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-ready.html""}"
debugkEwWf:debugHYbCt,8,1487963965801,"{""phase"": ""INSTRUCTIONS"", ""templates"": [""instructions/instruct-ready.html""], ""action"": ""Begin""}"
debugkEwWf:debugHYbCt,9,1487963966787,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 0, ""viewTime"": 981, ""action"": ""FinishInstructions"", ""template"": ""instructions/instruct-ready.html""}"
debug92Sk3:debugFWcbu,0,1487972960824,"{""action"": ""Begin"", ""phase"": ""INSTRUCTIONS"", ""templates"": [""instructions/instruct-ready.html""]}"
debug92Sk3:debugFWcbu,1,1487972961586,"{""action"": ""FinishInstructions"", ""indexOf"": 0, ""viewTime"": 757, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-ready.html""}"
debug92Sk3:debugFWcbu,2,1487973050369,"{""action"": ""Begin"", ""phase"": ""INSTRUCTIONS"", ""templates"": [""instructions/instruct-ready.html""]}"
debug92Sk3:debugFWcbu,3,1487973051681,"{""action"": ""FinishInstructions"", ""indexOf"": 0, ""viewTime"": 1307, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-ready.html""}"
debug92Sk3:debugFWcbu,4,1487973338037,"{""action"": ""Begin"", ""phase"": ""INSTRUCTIONS"", ""templates"": [""instructions/instruct-ready.html""]}"
debug92Sk3:debugFWcbu,5,1487973338794,"{""action"": ""FinishInstructions"", ""indexOf"": 0, ""viewTime"": 753, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-ready.html""}"
debug92Sk3:debugFWcbu,6,1488050731018,"{""action"": ""Begin"", ""phase"": ""INSTRUCTIONS"", ""templates"": [""instructions/instruct-ready.html""]}"
debug92Sk3:debugFWcbu,7,1488050732043,"{""action"": ""FinishInstructions"", ""indexOf"": 0, ""viewTime"": 1019, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-ready.html""}"
debug92Sk3:debugFWcbu,8,1488050850466,"{""action"": ""Begin"", ""phase"": ""INSTRUCTIONS"", ""templates"": [""instructions/instruct-ready.html""]}"
debug92Sk3:debugFWcbu,9,1488050854530,"{""action"": ""FinishInstructions"", ""indexOf"": 0, ""viewTime"": 4060, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-ready.html""}"
debug92Sk3:debugFWcbu,10,1488051140953,"{""action"": ""Begin"", ""phase"": ""INSTRUCTIONS"", ""templates"": [""instructions/instruct-ready.html""]}"
debug92Sk3:debugFWcbu,11,1488051141821,"{""action"": ""FinishInstructions"", ""indexOf"": 0, ""viewTime"": 863, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-ready.html""}"
debug92Sk3:debugFWcbu,12,1488051187955,"{""action"": ""Begin"", ""phase"": ""INSTRUCTIONS"", ""templates"": [""instructions/instruct-ready.html""]}"
debug92Sk3:debugFWcbu,13,1488051190870,"{""action"": ""FinishInstructions"", ""indexOf"": 0, ""viewTime"": 2910, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-ready.html""}"
debug92Sk3:debugFWcbu,14,1488051653332,"{""action"": ""Begin"", ""phase"": ""INSTRUCTIONS"", ""templates"": [""instructions/instruct-ready.html""]}"
debug92Sk3:debugFWcbu,15,1488051654235,"{""action"": ""FinishInstructions"", ""indexOf"": 0, ""viewTime"": 898, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-ready.html""}"
debug92Sk3:debugFWcbu,16,1488052380112,"{""action"": ""Begin"", ""phase"": ""INSTRUCTIONS"", ""templates"": [""instructions/instruct-ready.html""]}"
debug92Sk3:debugFWcbu,17,1488052381274,"{""action"": ""FinishInstructions"", ""indexOf"": 0, ""viewTime"": 1158, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-ready.html""}"
debug92Sk3:debugFWcbu,18,1488053800564,"{""action"": ""Begin"", ""phase"": ""INSTRUCTIONS"", ""templates"": [""instructions/instruct-ready.html""]}"
